,index,input,head,relation,tail
322,28,'NARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING',AIRCRAFT,has part,GEAR BLOCK
323,28,'NARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING',AIRCRAFT,has part,NOSE BLOCK
324,28,'NARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING',GEAR BLOCK,part of,AIRCRAFT
325,28,'NARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING',NOSE BLOCK,part of,AIRCRAFT
326,28,nARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,AIRCRAFT,has part,GEAR BLOCK
327,28,nARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,AIRCRAFT,has part,NOSE BLOCK
328,28,nARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,GEAR BLOCK,part of,AIRCRAFT
329,28,nARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,NOSE BLOCK,part of,AIRCRAFT
330,28,narrATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,AIRCRAFT,has part,GEAR BLOCK
331,28,narrATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,AIRCRAFT,has part,NOSE BLOCK
332,28,narrATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,GEAR BLOCK,part of,AIRCRAFT
333,28,narrATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,NOSE BLOCK,part of,AIRCRAFT
334,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,PILOT,has part,TRAILER
335,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,TRAILER,part of,PILOT
336,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,PILOT,has part,TRAILER
337,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,TRAILER,part of,PILOT
338,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC    ,PILOT,has part,TRAILER
339,29,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC    ,TRAILER,part of,PILOT
340,29,'FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,PILOT,has part,TRAILER
341,29,'FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,TRAILER,part of,PILOT
342,29,'FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC',PILOT,has part,TRAILER
343,29,'FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC',TRAILER,part of,PILOT
344,29,fAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,PILOT,has part,TRAILER
345,29,fAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,TRAILER,part of,PILOT
346,29,failED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,PILOT,has part,TRAILER
347,29,failED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,TRAILER,part of,PILOT
348,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,AIRCRAFT FAILED TO LIFTOFF,location,SNOW BANK
349,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,SNOW BANK,significant event,AIRCRAFT FAILED TO LIFTOFF
350,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.,LIFTOFF,different from,AIRFRAME
351,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.,AIRFRAME,different from,LIFTOFF
352,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                      ,AIRCRAFT FAILED TO LIFTOFF,location,SNOW BANK
353,30,AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                      ,SNOW BANK,significant event,AIRCRAFT FAILED TO LIFTOFF
354,30,'AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,AIRCRAFT FAILED TO LIFTOFF,location,SNOW BANK
355,30,'AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,SNOW BANK,significant event,AIRCRAFT FAILED TO LIFTOFF
356,30,'AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ',AIRCRAFT FAILED TO LIFTOFF,location,SNOW BANK
357,30,'AIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ',SNOW BANK,significant event,AIRCRAFT FAILED TO LIFTOFF
358,30,aIRCRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,FROST,instance of,AIRFRAME
359,30,aircRAFT FAILED TO LIFTOFF RUNWAY. RAN OFF END INTO SNOW BANK. FROST ON AIRFRAME.                                  ,FROST,instance of,AIRFRAME
360,31,ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,AEROBATICS,uses,ENGINE
361,31,ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.,AEROBATICS,has part,PILOT
362,31,ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.,PILOT,part of,AEROBATICS
363,31,ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.               ,AEROBATICS,uses,ENGINE
364,31,'ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,PILOT,part of,AEROBATICS
365,31,'ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ',PILOT,part of,AEROBATICS
366,31,eNGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,AEROBATICS,different from,PILOT
367,31,eNGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,PILOT,different from,AEROBATICS
368,31,engiNE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,AEROBATICS,has part,PILOT
369,31,engiNE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.           ,PILOT,part of,AEROBATICS
370,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,said to be the same as,BAGGAGE
371,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,said to be the same as,POPPED
372,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,TAKEOFF
373,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,POPPED
374,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,POPPED,said to be the same as,TAKEOFF
375,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,POPPED,said to be the same as,BAGGAGE
376,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.,BAGGAGE,connects with,DOOR
377,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.,DOOR,connects with,BAGGAGE
378,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                                   ,TAKEOFF,part of,BAGGAGE
379,32,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                                   ,BAGGAGE,has part,TAKEOFF
380,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,said to be the same as,BAGGAGE
381,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,said to be the same as,POPPED
382,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,TAKEOFF
383,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,POPPED
384,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,POPPED,said to be the same as,TAKEOFF
385,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,POPPED,said to be the same as,BAGGAGE
386,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',TAKEOFF,said to be the same as,BAGGAGE
387,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',TAKEOFF,said to be the same as,POPPED
388,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',BAGGAGE,said to be the same as,TAKEOFF
389,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',BAGGAGE,said to be the same as,POPPED
390,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',POPPED,said to be the same as,TAKEOFF
391,32,'ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ',POPPED,said to be the same as,BAGGAGE
392,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,said to be the same as,BAGGAGE
393,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,TAKEOFF
394,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,BAGGAGE
395,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,TAKEOFF
396,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,BAGGAGE
397,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,TAKEOFF
398,32,aBORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,said to be the same as,BAGGAGE
399,32,aborTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,TAKEOFF,part of,BAGGAGE
400,32,aborTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,has part,TAKEOFF
401,32,aborTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,BAGGAGE,has part,POPPED
402,32,aborTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,POPPED,part of,BAGGAGE
403,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,PILOT TAXIED,facet of,TAXIWAY
404,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TAXIWAY,has part,PILOT TAXED
405,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.,PILOT TAX,different from,TAXIWAY
406,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.,TAXIWAY,different from,PILOT TAX
407,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                    ,PILOT TAXIED,different from,TAXIWAY
408,33,PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                    ,TAXIWAY,different from,PILOT TAXED
409,33,'PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,PILOT TAXIED,facet of,TAXIWAY
410,33,'PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TAXIWAY,has part,PILOT TAXED
411,33,'PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ','PILOT TAXIED INTO UNMARKED DITCH,facet of,TAXIWAY
412,33,'PILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ',TAXIWAY,has part,'PILOT TAXIED INTO UNMARKED DITCH
413,33,pILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TRAILED,different from,TAXIWAY
414,33,pILOT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TAXIWAY,different from,TRAILED
415,33,piloT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TAXIED,has part,TAXIWAY
416,33,piloT TAXIED INTO UNMARKED DITCH AT END OF TAXIWAY.                                                                ,TAXIWAY,part of,TAXED
417,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,AIRBORNE,different from,TAKEOFF
418,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,TAKEOFF,different from,AIRBORNE
419,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG.,AIRBORNE,different from,TAKEOFF
420,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG.,TAKEOFF,different from,AIRBORNE
421,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG.     ,AIRBORNE,different from,TAKEOFF
422,34,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG.     ,TAKEOFF,different from,AIRBORNE
423,34,'UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,AIRBORNE,different from,TAKEOFF
424,34,'UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,TAKEOFF,different from,AIRBORNE
425,34,'UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ',AIRBORNE,different from,TAKEOFF
426,34,'UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ',TAKEOFF,different from,AIRBORNE
427,34,uNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,AIRBORNE,different from,TAKEOFF
428,34,uNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,TAKEOFF,different from,AIRBORNE
429,34,unabLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,AIRBORNE,different from,TAKEOFF
430,34,unabLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,TAKEOFF,different from,AIRBORNE
431,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,FRONT RANGE AIRPORT,place served by transport hub,HOURS OF DARKNESS
432,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,HOURS OF DARKNESS,place served by transport hub,FRONT RANGE AIRPORT
433,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,FRONT RANGE AIRPORT,place served by transport hub,HOURS OF DARKNESS
434,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,HOURS OF DARKNESS,place served by transport hub,FRONT RANGE AIRPORT
435,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN    ,FRONT RANGE AIRPORT,significant event,HOURS OF DARKNESS
436,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN    ,HOURS OF DARKNESS,location,FRONT RANGE AIRPORT
437,35,'(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,FRONT RANGE AIRPORT,significant event,HOURS OF DARKNESS
438,35,'(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,HOURS OF DARKNESS,location,FRONT RANGE AIRPORT
439,35,'(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN',FRONT RANGE AIRPORT,part of,HOURS OF DARKNESS
440,35,'(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN',HOURS OF DARKNESS,has part,FRONT RANGE AIRPORT
441,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,FRONT RANGE AIRPORT,place served by transport hub,HOURS OF DARKNESS
442,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,HOURS OF DARKNESS,place served by transport hub,FRONT RANGE AIRPORT
443,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,FRONT RANGE AIRPORT,place served by transport hub,HOURS OF DARKNESS
444,35,(-23) ACCORDING TO THE PILOT HE DEPARTED FRONT RANGE AIRPORT DURING THE HOURS OF DARKNESS. DURING THE START AND RUN,HOURS OF DARKNESS,place served by transport hub,FRONT RANGE AIRPORT
445,36,NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,TAKEOFF,manufacturer,NOSE GEAR
446,36,NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.,TAKEOFF,manufacturer,NOSE GEAR
447,36,NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                       ,TAKEOFF,manufacturer,NOSE GEAR
448,36,'NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,'NOSE GEAR,follows,TAKEOFF
449,36,'NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,TAKEOFF,followed by,'NOSE GEAR
450,36,'NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ','NOSE GEAR,follows,TAKEOFF
451,36,'NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ',TAKEOFF,followed by,'NOSE GEAR
452,36,nOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,NOSE GEAR,followed by,TAKEOFF
453,36,nOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,TAKEOFF,follows,NOSE GEAR
454,36,nose GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,TAKEOFF,manufacturer,Nose Gear
455,37,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ",S-70A,manufacturer,SIKORSKY
456,37,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR",S-70A,manufacturer,SIKORSKY
457,37,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR     ",S-70A,manufacturer,SIKORSKY
458,37,"'(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ",S-70A,manufacturer,SIKORSKY
459,37,"'(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR '",S-70A,manufacturer,SIKORSKY
460,37,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ",S-70A,manufacturer,SIKORSKY
461,37,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ",S-70A,manufacturer,SIKORSKY
462,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,PILOT,uses,AIRCRAFT
463,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,AIRCRAFT,used by,PILOT
464,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,PILOT,uses,AIRCRAFT
465,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,AIRCRAFT,used by,PILOT
466,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY    ,PILOT,uses,AIRCRAFT
467,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY    ,AIRCRAFT,used by,PILOT
468,38,'(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,PILOT,uses,AIRCRAFT
469,38,'(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,AIRCRAFT,used by,PILOT
470,38,'(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY',PILOT,uses,AIRCRAFT
471,38,'(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY',AIRCRAFT,used by,PILOT
472,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,PILOT,uses,AIRCRAFT
473,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,AIRCRAFT,used by,PILOT
474,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,PILOT,uses,AIRCRAFT
475,38,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,AIRCRAFT,used by,PILOT
