index,c5_id,c119_text,entities,labels
195,19950129005649I,"NARRATIVE: AFTER LANDING RUNWAY 01 AT TEB AIRPORT AND DECELERATING, THE LEFT MAIN LANDING GEAR COLLAPSED AND THE AI",TEB AIRPORT,FAC
256,19950208003549A,LOST POWER TRIED FOR OPEN FIELD. STRUCK TREES. WATER AND ICE IN FUEL SYSTEM. PRIOR PROBLEM. MAG SWITCH ON ONE MAG. ,ONE,CARDINAL
412,19950303003139A,LANDED SHORT OF RUNWAY DARK SNOWY NIGHT. ICE ON AIRCRAFT. SPOILERS OUT. POOR COCKPIT MANAGEMENT. SPOILER LIGHT ON. ,NIGHT,TIME
420,19950215047429I,"NARRATIVE: PILOT DEPARTED RWY 28L, VFR, REPORTED ENGINE FAILURE APPROX. 1 MILE WEST OF AIRPORT. ATC CLEARED PILOT T",1 MILE,QUANTITY
420,19950215047429I,"NARRATIVE: PILOT DEPARTED RWY 28L, VFR, REPORTED ENGINE FAILURE APPROX. 1 MILE WEST OF AIRPORT. ATC CLEARED PILOT T",ATC,ORG
473,19950222002239A,STATE POLICE FLIGHT. CLIMBING OVER RIVER. LOST POWER. ROTORS STOPPED. FUEL HAD RUSTY WATER. INJECTORS CLOGGED.     ,STATE POLICE,ORG
508,19950225002549A,LOST POWER AFTER NOTING LOW FUEL. LANDED GEAR UP IN FIELD. BELEIVE QUICK DRAIN LEAKED 12 GALLONS FUEL EN ROUTE.    ,12 GALLONS,QUANTITY
595,19950312008889I,"NARRATIVE: WHILE ENROUTE FROM LGA TO MIA, CREW DETECTED A VIBRATION DURING ALL PHASES OF FLIGHT. CREW REPORTED THE ",MIA,GPE
610,19950314029269I,"NARRATIVE: ON MARCH 14, 1995, N7016M, AN AMATEUR BUILT AIRCRAFT, MADE AN EMERGENCY OFF AIRPORT LANDING NEAR THE BLO","MARCH 14, 1995",DATE
610,19950314029269I,"NARRATIVE: ON MARCH 14, 1995, N7016M, AN AMATEUR BUILT AIRCRAFT, MADE AN EMERGENCY OFF AIRPORT LANDING NEAR THE BLO",BLO,ORG
623,19950325005409A,FAILED RAISE FLAPS ON TOUCH AND GO. UNCABLE CLIMB. CFI TOOK OVER. ABORTED DUE TREES OFF END. NOSED OVER LANDING.   ,CFI,ORG
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",WAINWRIGHT,GPE
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",AK,GPE
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",2,CARDINAL
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",70 FT,QUANTITY
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE","MARCH 20, 1995",DATE
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",PITTS,PRODUCT
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",PIS-1,PRODUCT
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",ROBERT HIGBEE,PERSON
909,19950412011379I,"NARRATIVE: ON 04/12/95 A DC-6-B, N4390F OPERATED BY EVERTS AIR FUEL INC., DEPARTED THE RAMP AT FAIRBANKS INT'L AFTE",04/12/95,DATE
909,19950412011379I,"NARRATIVE: ON 04/12/95 A DC-6-B, N4390F OPERATED BY EVERTS AIR FUEL INC., DEPARTED THE RAMP AT FAIRBANKS INT'L AFTE",DC-6-B,PRODUCT
909,19950412011379I,"NARRATIVE: ON 04/12/95 A DC-6-B, N4390F OPERATED BY EVERTS AIR FUEL INC., DEPARTED THE RAMP AT FAIRBANKS INT'L AFTE",EVERTS AIR FUEL INC.,ORG
909,19950412011379I,"NARRATIVE: ON 04/12/95 A DC-6-B, N4390F OPERATED BY EVERTS AIR FUEL INC., DEPARTED THE RAMP AT FAIRBANKS INT'L AFTE",FAIRBANKS,GPE
948,19950123047799A,ON TAKEOFF PLANNED 180 PIVET PRIOR HOVERING. DURING PIVOT ROTATED 70 DEGREES LEFT. PITCHED UP. TIEDOWN ATTACHED.   ,180,CARDINAL
948,19950123047799A,ON TAKEOFF PLANNED 180 PIVET PRIOR HOVERING. DURING PIVOT ROTATED 70 DEGREES LEFT. PITCHED UP. TIEDOWN ATTACHED.   ,70 DEGREES,QUANTITY
952,19950416008229A,STARTED ENGINE AND FORGOT TO UNTIE MAIN ROTOR BLADE. BLADE BROKE OFF AT 60 PERCENT POWER.                          ,60 PERCENT,PERCENT
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,FAC
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",COVINGTON,GPE
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",KENTUCKY,GPE
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",1000 LOCAL,TIME
1187,19950525012979A,DURING ANNUAL RELEASED UNSIGNED FOR CHARTER. ROLLED OVER ON CLIMBOUT. BURNED. RIGHT PROP FEATHERED. NO 135 LISCENSE,CHARTER,ORG
1187,19950525012979A,DURING ANNUAL RELEASED UNSIGNED FOR CHARTER. ROLLED OVER ON CLIMBOUT. BURNED. RIGHT PROP FEATHERED. NO 135 LISCENSE,135,CARDINAL
1382,19950417029249I,2 TAKEOFF ABORTS.AUTO THROTTLE FAILED ENGAGE.TAKEOFF EPR NOT PROGRAMED IN TO FMC.CHECK LIST IMPROPERLY PERFORMED.  ,2,CARDINAL
1395,19950418010119I,NARRATIVE: MR. ROBIDOUX STATED THAT HE TAXIED THE AIRCRAFT FROM THE PARKING SPOT NEAR NORTHEAST AIR PROCEEDING TO R,ROBIDOUX,PERSON
1395,19950418010119I,NARRATIVE: MR. ROBIDOUX STATED THAT HE TAXIED THE AIRCRAFT FROM THE PARKING SPOT NEAR NORTHEAST AIR PROCEEDING TO R,NORTHEAST AIR,ORG
1501,19950619021589I,AFTER DEPARTING HIGH OIL TEMP. LANDED OFF AIRPOR. SHEARED MAIN GEAR. FOUND LOW ON OIL.                             ,AIRPOR,ORG
1519,19950620026759I,CARGO DOOR CAME OPEN ON TAKEOFF. MANUEVERED LAND ON RAMP.BAGGAGE FELL OUT INJESTED BY ENGINE. 30 DAY GROUND BY CO. ,30 DAY,DATE
1991,19950728028999I,GROUND LOOPED DURING DOWNWIND TAKEOFF AT EAA CONVENTION. FAILED TO LOCK TAILWHEEL. STOPPED IN A DITCH.             ,EAA CONVENTION,WORK_OF_ART
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,10 MILES,QUANTITY
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,7500,CARDINAL
2020,19950730035019I,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,IKK,PERSON
2232,19950617021269I,ELECTRICAL SYSTEM EMERGENCY. LANDED AT BETH PAGE INSTEAD FRG. APPARENTLY FAILED TO TURN ON ALTERNATORS.            ,BETH PAGE,FAC
2240,19950216008379I,"NARRATIVE: THE PILOT OF CESSNA 207, N1549U STATED THAT AFTER TAKEOFF FROM THE BETHEL AIRPORT, THE ENGINE STOPPED RU",CESSNA 207,PRODUCT
2240,19950216008379I,"NARRATIVE: THE PILOT OF CESSNA 207, N1549U STATED THAT AFTER TAKEOFF FROM THE BETHEL AIRPORT, THE ENGINE STOPPED RU",THE BETHEL AIRPORT,FAC
2269,19950817028609A,ENGINE QUIT ON DOWNWIND. UNABLE MAKE AIRPORT. LANDED TUNDRA. NOSED UP. FOUND ENGINE PRIMER UNLOCKED. RICH MIXTURE. ,TUNDRA,LOC
2341,19950826026079A,NOSE BAGGAGE DOOR CAME OPEN ON LIFTOFF. ADDED AND REDUCED POWER THREE TIMES THEN TRIED NOSE HIGH RETURN.HIT POLE.  ,THREE,CARDINAL
2432,19950903030819A,STRUCK POWER LINES ON APPROACH. CAME TO REST WING CAUGHT BY POWER LINE. PILOT REPORTED MISUSED SPOILERS. (-23) DURI,23,CARDINAL
2472,19950701026479I,DURING CHECK OUT IN 680 FLP NOSE GEAR COLLAPSED LANDING. HAD LOOSE STEERING MISSING BUSHING AND LOOSE GEAR.        ,680 FLP,WORK_OF_ART
2526,19950910034359I,ON DESCENT LEFT BRAKE NO PRESSURE RISE. SET BRAKE THEN OVERLOOKED FOR LANDING. BLEW ALL 4 MAIN TIRES. SUSPENDED.   ,4,CARDINAL
2713,19951008037289I,"NARRATIVE: ON 10/08/95, AT 07:48 MDT, A SPECTATOR WATCHING THE LAUNCH OF LIGHTER-THAN-AIR FREE BALLOON WAS STRUCK I",10/08/95,DATE
2713,19951008037289I,"NARRATIVE: ON 10/08/95, AT 07:48 MDT, A SPECTATOR WATCHING THE LAUNCH OF LIGHTER-THAN-AIR FREE BALLOON WAS STRUCK I",07:48 MDT,TIME
2730,19951012037469I,"NARRATIVE: STUDENT PILOT ON HER FIRST CROSS COUNTRY SOLO. RECEIVED WEATHER BRIEFING, FILED A VFR PLAN, THEN DEPARTE",FIRST,ORDINAL
2959,19951116045649I,NARRATIVE: AIRCRAFT N363BE DEPARTED PHILADELPHIA (PHL) AT APPROXIMATELY 1:40 PM AND DURING CLIMB THE #2 ENGINE OUTB,PHILADELPHIA,GPE
2959,19951116045649I,NARRATIVE: AIRCRAFT N363BE DEPARTED PHILADELPHIA (PHL) AT APPROXIMATELY 1:40 PM AND DURING CLIMB THE #2 ENGINE OUTB,APPROXIMATELY 1:40 PM,TIME
2959,19951116045649I,NARRATIVE: AIRCRAFT N363BE DEPARTED PHILADELPHIA (PHL) AT APPROXIMATELY 1:40 PM AND DURING CLIMB THE #2 ENGINE OUTB,2,CARDINAL
2967,19951117041119I,"NARRATIVE: ON FINAL APPROACH TO RUNWAY 34 AT PAM, THE PILOT NOTICED THAT AILERON CONTROL WAS MINIMAL. AFTER AN UNEV",34,CARDINAL
2967,19951117041119I,"NARRATIVE: ON FINAL APPROACH TO RUNWAY 34 AT PAM, THE PILOT NOTICED THAT AILERON CONTROL WAS MINIMAL. AFTER AN UNEV",PAM,ORG
3013,19950802033319I,WHILE HOLDING HAD A RIGHT PROP BRAKE FIRE. BRAKE WAS PLACARDED PER MEL. USED PROP BRAKE IN VIOLATION OF MEL.       ,MEL,PERSON
3147,19951127040579A,LANDED ON SNOW COVERED FROZEN LAKE. TAXIED BACK AND FORTH TO COMPACT SNOW.  ON TAKEOFF ELEVATOR FROZEN. NOSED IN.  ,LAKE,LOC
3186,19951114046609I,"NARRATIVE: DELTA FLIGHT 981 WAS BEING MARSHALLED INTO PARKING AT AVL WITH WING WALKERS. JUST PRIOR TO STOPPING, AN ",DELTA,ORG
3186,19951114046609I,"NARRATIVE: DELTA FLIGHT 981 WAS BEING MARSHALLED INTO PARKING AT AVL WITH WING WALKERS. JUST PRIOR TO STOPPING, AN ",FLIGHT 981,PRODUCT
3186,19951114046609I,"NARRATIVE: DELTA FLIGHT 981 WAS BEING MARSHALLED INTO PARKING AT AVL WITH WING WALKERS. JUST PRIOR TO STOPPING, AN ",AVL,ORG
3339,19950903042959I,"NARRATIVE: THE PILOT REPORTED HE PULLED ONTO THE RUNWAY, APPLIED POWER, WHEN ONE PROPELLER BLADE SEPARATED FROM THE",ONE,CARDINAL
3355,19951222042459A,DRIFTED ON NIGHT LANDING. BEGAN GO ROUND WITH FULL FLAPS. STALLED AT 15FT AGL. NOSED OVER. TOTAL NIGHT OPS 4HRS.   ,15FT AGL,QUANTITY
3567,19960120003039I,"NARRATIVE: N2114J DEPARTED RUNWAY 32 AT KBVY ON SATURDAY, JANUARY 20, 1996 AT 11:19 AM. THE VFR OPERATIONS WAS DUAL",32,CARDINAL
3567,19960120003039I,"NARRATIVE: N2114J DEPARTED RUNWAY 32 AT KBVY ON SATURDAY, JANUARY 20, 1996 AT 11:19 AM. THE VFR OPERATIONS WAS DUAL","SATURDAY, JANUARY 20, 1996",DATE
3567,19960120003039I,"NARRATIVE: N2114J DEPARTED RUNWAY 32 AT KBVY ON SATURDAY, JANUARY 20, 1996 AT 11:19 AM. THE VFR OPERATIONS WAS DUAL",11:19 AM,TIME
3648,19960115000389A,"DECLARED EMERGENCY. ATC LOST CONTACT. DIVED IN, CRASHED AND BURNED. ICY CONDITIONS. POOR MAINTAINED.               ",ATC,ORG
3768,19960209004139I,NARRATIVE: TWO KC FSDO INSPECTORS WERE ON THE EXECUTIVE BEECH FBO RAMP INSPECTING AN AIRPLANE WHEN N4517T WAS OBSER,TWO,CARDINAL
3768,19960209004139I,NARRATIVE: TWO KC FSDO INSPECTORS WERE ON THE EXECUTIVE BEECH FBO RAMP INSPECTING AN AIRPLANE WHEN N4517T WAS OBSER,KC FSDO,ORG
3768,19960209004139I,NARRATIVE: TWO KC FSDO INSPECTORS WERE ON THE EXECUTIVE BEECH FBO RAMP INSPECTING AN AIRPLANE WHEN N4517T WAS OBSER,EXECUTIVE BEECH FBO,ORG
3813,19960211010519I,NARRATIVE: DOING TOUCH AND GOS AT TIME OF INCIDENT. TORRANCE BAILEY IN RIGHT SEAT ON CONTROLS. MIKE TARASKA STATED ,TORRANCE BAILEY,PERSON
3813,19960211010519I,NARRATIVE: DOING TOUCH AND GOS AT TIME OF INCIDENT. TORRANCE BAILEY IN RIGHT SEAT ON CONTROLS. MIKE TARASKA STATED ,MIKE,PERSON
4335,19951220047569I,"NARRATIVE: ON SUNDAY, DECEMBER 24, 1995, AT 1530 MST, A CESSNA 210E, N2323F, LANDED WITH THE MAIN LANDING GEAR IN T","SUNDAY, DECEMBER 24, 1995",DATE
4335,19951220047569I,"NARRATIVE: ON SUNDAY, DECEMBER 24, 1995, AT 1530 MST, A CESSNA 210E, N2323F, LANDED WITH THE MAIN LANDING GEAR IN T",1530 MST,TIME
4544,19960501031129A,USDA AIRCRAFT. ABORTED TAKEOFF DUE LOUD NOISE. FLEW TIRES. LEFT RUNWAY. OVER DEFLICTED UNDER INFLATED TIRES. (-23) ,USDA,ORG
4544,19960501031129A,USDA AIRCRAFT. ABORTED TAKEOFF DUE LOUD NOISE. FLEW TIRES. LEFT RUNWAY. OVER DEFLICTED UNDER INFLATED TIRES. (-23) ,23,CARDINAL
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",05-12-96,DATE
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T","33,000 FEET",QUANTITY
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",CHICAGO,GPE
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",IL,GPE
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",ST. PETERSBURG,GPE
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",FL,GPE
4636,19960512044299I,"NARRATIVE: ON 05-12-96, WHILE ENROUTE AT 33,000 FEET FROM CHICAGO, IL (MDW) TO ST. PETERSBURG, FL (PIE), AMERICAN T",AMERICAN T,PRODUCT
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",02-01-96,DATE
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",APPROXIMATELY 1625 LOCAL,TIME
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",MOONEY,ORG
4646,19960201004559I,"NARRATIVE: HISTORY OF FLIGHT; ON 02-01-96 AT APPROXIMATELY 1625 LOCAL, MOONEY N231CS, FLOWN BY FRANK E. JOHNSON, RA",FRANK E. JOHNSON,PERSON
4754,19960216001999A,LOST POWER EN ROUTE.SEPARATED LEFT MAIN LANDING GEAR IN ROUGH FIELD. HAD SAT IDLE PRIOR 5 MONTHS. FUEL CONTAMINATED,5 MONTHS,DATE
4820,19960524029929A,AIRCRAFT PARKED ON SHORE WATER ROSE OVER TAIL. PUMPED OUT WATER PRIOR FLIGHT. CRASHED IN LAKE. KNOWN TO LEAK WATER.,LAKE,LOC
4868,19960603016879I,"NARRATIVE: PILOT DEPARTED OLIVE BRANCH, MS AND DURING CLIMB OUT THE LEFT DOOR POPPED OPEN. A PRECAUTIONARY LANDING ",OLIVE BRANCH,GPE
4868,19960603016879I,"NARRATIVE: PILOT DEPARTED OLIVE BRANCH, MS AND DURING CLIMB OUT THE LEFT DOOR POPPED OPEN. A PRECAUTIONARY LANDING ",MS,GPE
4944,19960607029719I,"NARRATIVE: AT APPROXIMATELY 5:40 PM, FRIDAY, JUNE 7, 1996, MR. STUART W. ASHMUN, THE PILOT IN COMMAND HAD A NOSE GE",APPROXIMATELY 5:40 PM,TIME
4944,19960607029719I,"NARRATIVE: AT APPROXIMATELY 5:40 PM, FRIDAY, JUNE 7, 1996, MR. STUART W. ASHMUN, THE PILOT IN COMMAND HAD A NOSE GE","FRIDAY, JUNE 7, 1996",DATE
4944,19960607029719I,"NARRATIVE: AT APPROXIMATELY 5:40 PM, FRIDAY, JUNE 7, 1996, MR. STUART W. ASHMUN, THE PILOT IN COMMAND HAD A NOSE GE",STUART W. ASHMUN,PERSON
5042,19960614020959I,"NARRATIVE: AN AMPHIBIOUS AMATEUR BUILT SEARAY AIRCRAFT, N2171N SUSTAINED MINOR DAMAGE AFTER LANDING ON LAKE GENEVA,",SEARAY,PRODUCT
5042,19960614020959I,"NARRATIVE: AN AMPHIBIOUS AMATEUR BUILT SEARAY AIRCRAFT, N2171N SUSTAINED MINOR DAMAGE AFTER LANDING ON LAKE GENEVA,",AIRCRAFT,PRODUCT
5042,19960614020959I,"NARRATIVE: AN AMPHIBIOUS AMATEUR BUILT SEARAY AIRCRAFT, N2171N SUSTAINED MINOR DAMAGE AFTER LANDING ON LAKE GENEVA,",LAKE GENEVA,LOC
5049,19960612013399A,FLOAT EQUIPPED PLANE DUG IN A FLOAT WHILE LANDING ON RESERVOIR. UNAWARE OF WATER IN FLOAT. TWO HOLES IN SAME.      ,TWO,CARDINAL
5221,19960629015619A,FULL FLAPS ON TAKEOFF. BOUNCED AND PORPOISED. FAILED LIFT. OVERRAN RUNWAY HIT BERM. FLAPS 10 NOT 20. NO AG LICENSE.,10,CARDINAL
5221,19960629015619A,FULL FLAPS ON TAKEOFF. BOUNCED AND PORPOISED. FAILED LIFT. OVERRAN RUNWAY HIT BERM. FLAPS 10 NOT 20. NO AG LICENSE.,20,CARDINAL
5457,19960723019539A,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,CITY STREET,FAC
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MOONEY N253TM,PERSON
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MOONEY,ORG
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",BOZEMAN,GPE
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",MONTANA,GPE
5947,19960817029279I,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",GALLATIN FIELD,FAC
6091,19960901044889I,"NARRATIVE: APPROXIMATELY 15 MINUTES INTO THE FLIGHT, THE PILOT NOTICED A LARGE LOSS OF FUEL AS INDICATED. THE PILOT",APPROXIMATELY 15 MINUTES,TIME
6261,19960929039119I,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",09/29/96,DATE
6261,19960929039119I,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",1834 CDT,TIME
6261,19960929039119I,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",JUNIOR FOOD STORES,ORG
6261,19960929039119I,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",ME,GPE
6358,19961012032179A,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",23,CARDINAL
6491,19961014031959A,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR",.4,CARDINAL
6516,19961015037589I,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,1700 CST,TIME
6516,19961015037589I,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,FRYE,PERSON
6558,19961104034789A,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI",.4,CARDINAL
6558,19961104034789A,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI",NONI,PERSON
6633,19961117035929A,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,23,CARDINAL
6765,19961118041829I,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,FL120,CARDINAL
6765,19961118041829I,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,DESENT,ORG
6766,19961120040099I,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ","SIOUX FALLS, SD",GPE
6766,19961120040099I,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ","OMAHA, NE",GPE
6933,19961217044949I,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,80,CARDINAL
6951,19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",N1JX,PERSON
6951,19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",NORTH AMERICAN SABRELINER,PRODUCT
6951,19960820028789I,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",THE MONROE AIRPORT,FAC
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,","JANUARY 16, 1997",DATE
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",BEECH 99,PRODUCT
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",ALPINE AIR,ORG
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",PROVO,GPE
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",UTAH,GPE
7022,19970116005549I,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",BILLINGS,GPE
7032,19970116011999A,LOST POWER ON FINAL. LANDED SHORT IN TREES. WATER IN FUEL. LEAKY FUEL CAP. HAD BEEN LEFT OUT IN RAIN. (-23) STUDENT,23,CARDINAL
