index,c5_id,c119_text,entities,labels
28312,19831117071459I,LOUD BANG NEAR ENGINE. ABORTED TAKE OFF. NOSE BAGGAGE DOORLOCKED BUT OPEN. BRACKET THAT HOLDS DOOR WAS BROKEN.     ,OPEN,MISC
28968,19840118011879I,LANDED ON A ROAD DUE TO FUEL EXHAUSTION 30 MINUTES AFTER TAKEOFF. SUSPECT FUEL SUMP FROZE IN OPEN POSITION         ,OPEN,MISC
29052,19840322008519A,TAXIWAY GAVE WAY ALLOWING WHEEL OF AIRCRAFT TO DROP IN HOLE CAUSING SUBSTANTIAL DAMAGE TO AIRCRAFT.                ,TAXIWAY,PER
30854,19840620039129I,TOOK OFF WITH A TOW BAR ATTACHED TO THE NOSE GEAR UNKNOWN UNTIL THE GEAR WAS RETRACTED. DIVERTED TO NEAREST AIRPORT,NEAREST AIRPORT,LOC
31246,19840616024409A,DURING CLIMBING TURN TO DOWNWIND CANOPY CAME OPEN. BOTH HANDS SEEN TRYING TO CLOSE CANOPY. SPUN IN.                ,OPEN,MISC
31278,19840708030709A,FRONT BAGGAGE DOOR CAME OPEN ON THE TAKEOFF ROLL. ABORTED LATE AND RAN OFF END OF THE RUNWAY.                      ,OPEN,MISC
31575,19840414013499A,INDICATES CABIN DOOR OPEN. STALLED TRYING TO RETURN TO THE AIRPORT. CRASHED INTO A RESIDENCE. AIRCRAFT BURNED.     ,OPEN,MISC
32287,19840805042689A,STUDENT PILOT CARRYING PASSENGER ATTEMPTED TAKEOFF WITH FULL FLAPS EXTENDED. ARICRAFT STALLED AFTER LIFT OFF.      ,ARICRAFT,ORG
32659,19840730069569I,NOTIFIED BY OTHER AIRCRAFT NR 2 ENGINE COWLING WAS OPEN. ABORTED TAKEOFF. CENTER AND FORWARD LATCHES NOT LATCHED.  ,OPEN,MISC
33411,19840722036269A,UNEVEN FUEL BURN DUE TO MUD DAUBER BLOCKAGE IN FUEL VENT. ENGINE QUIT. AIRCRAFT NOSED OVER IN OPEN FIELD.          ,OPEN,MISC
33419,19840914055239A,UNABLE TO GLIDE TO AIRPORT AFTER ENGINE QUIT. FUEL EXHAUSTION. FUEL STRAINER DRAIN VALVE FOUND TO BE HALF OPEN.    ,OPEN,MISC
33775,19840911047989A,STRUCK TREE AND NOSED OVER DURING EMERGENCY LANDING DUE TO LACK OF ENGINE RESPONSE. PRIMER IN OPEN POSITION.       ,OPEN,MISC
34279,19841209073469I,"BRAKE FAILED WHEN APPLIED FOR TURN OFF RUNWAY.RAN DOWN EMBANKMENT. BRAKE PAD BADLY WORN, LOST BRAKE FLUID.         ",RUNWAY.RAN,PER
34427,19841117062449A,"PILOT LEFT FUEL STRAINER VALVE IN THE OPEN POSITION. FUEL STARVATION, BOTH ENGINES QUIT, EMERGENCY LANDING.        ",OPEN,MISC
34463,19841108074379A,"TRIED TAKEOFF, NO CLEARANCE WITH CONTROL ZONE IFR. WOULD NOT FLY. WATER IN FLOATS. ABORTED, HIT BRIDGE PILING, SANK",HIT BRIDGE,LOC
34588,19841231071989I,ENGINE COWLING CAME LOOSE ON INBOARD SIDE. NORMAL LANDING MADE. COWLING FASTNERS WERE UNLOCKED.                    ,COWLING,PER
34927,19841122063039A,ENGINE QUIT ON TAKEOFF LANDED IN FIELD. WRINKLES IN FUEL BLADDERS. MILKY SUBSTANCE IN CARB BOWL AND FUEL SCREEN.   ,MILKY,ORG
34988,19841107064049I,OPEN CREW DOOR SEPARATED FROM AIRCRAFT DUE TO JET BLAST FROM ANOTHER AIRCRAFT.                                     ,OPEN,MISC
35011,19841201072309I,WHILE DEADHEADING TO BASE REAR CARGO DOOR CAME OPEN.                                                               ,OPEN,MISC
35041,19841116062419A,AFTER STARTING ENGINE AN EXPLOSION OCCURRED FOLLOWED BY FIRE. AD 721101 HAD NOT BEEN COMPLIED WITH.                ,AD,ORG
11,19850103004479I,"AFTER TAKEOFF, PILOT HAD FLUCTUATING OIL PRESSURE. RETURNED TO AIRPORT. FOUND ENGINE OIL LOW. SERVICED, CHECKED OK.",AIRPORT,LOC
11,19850103004479I,"AFTER TAKEOFF, PILOT HAD FLUCTUATING OIL PRESSURE. RETURNED TO AIRPORT. FOUND ENGINE OIL LOW. SERVICED, CHECKED OK.",SERVICED,LOC
38,19850105026449I,ENGINE LOST POWER DURING CLIMB. LANDED ON ROAD. WATER FOUND IN FUEL TANKS.                                         ,ROAD,LOC
139,19850110015469I,"ENGINE QUIT, RESTART SEVERAL TIMES WITH PARTIAL POWER. SAFE LANDING. WATER IN TANKS. LOW FUEL. STC FOR AUTO GAS.   ",STC,ORG
449,19850131002779A,LOST CONTROL AFTER ABORTING TAKEOFF DUE TO FAILURE TO REMOVE A RUDDER GUST LOCK.RAN OFF THE RUNWAY AND OVERTURNED. ,LOCK.RAN,PER
546,19850211002549A,"RETURNING WITH OPEN NOSE BAGGAGE DOOR, LEFT PROP FEATHERED, GEAR DOWN. BANKED LEFT AND NOSED INTO TREES AND GROUND.",OPEN,MISC
1078,19850304024949I,LEFT FORWARD BAGGAGE DOOR REPORTED OPEN IN FLIGHT. RETURNED TO LAND. DOOR LATCH FOUND TO BE UNDAMAGED.             ,OPEN,MISC
1424,19850517067579A,"OPERATOR DISPATCHED AIRPLANE WITH HSI SLAVE INOP. SHOT APPROACH OFF COURSE AND PAST AIRPORT, STRUCK TREES.         ",HSI,ORG
1488,19850501015179A,ENGINES BEGAN TO BACKFIRE AND LOST POWER AFTER LIFTOFF. GEAR UP LANDING IN DESERT. SUPERCHARGERS IN HIGH POSITION. ,DESERT,LOC
1795,19850506015649A,"LOST POWER DURING TAKEOFF FROM FARM STRIP. LANDED IN FIELD,FLIPPED INVERTED. WATER FOUND IN CARBURETOR BOWL.       ",FARM STRIP,LOC
2046,19850511016369A,"CANOPY CAME OPEN AFTER LIFTOFF. UNSUCCESSFUL ATTEMPT TO CLOSE CANOPY, TOW RELEASE. WING STRUCK GROUND ON TURNBACK. ",OPEN,MISC
2546,19850525020799A,TOUCHED DOWN LONG AND BOUNCED. ATTEMPTED DOWNWIND GO AROUND WITH FULL FLAPS. STRUCK TREE 3 MILES FROM AIRPORT.     ,AIRPORT,LOC
2577,19850728040649I,IMPROPER GEAR EXTENSION PROCEDURE AND NOSE GEAR COLLAPSED ON LANDING. OWNER DID NOT ADEQUATELY BRIEF PIC.          ,PIC,ORG
2684,19850721032809A,"OUT OF FUEL ON TAKEOFF, RESTARTED ON OTHER TANK BUT ABORTED. LANDED, SWERVED OFF RUNWAY SIDE AND NOSED OVER.       ",SWERVED,PER
2980,19850702029069A,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION. STALLED ON TURN TO FIELD 4 MILES WEST OF GREENBRIER VALLEY ARPT.",GREENBRIER VALLEY,LOC
2988,19850828059239I,STRONG FUEL SMELL IN COCKPIT AT CRUISE. VECTORED TO AIRPORT. FUEL PRIMER UNLOCKED.                                 ,AIRPORT,LOC
3035,19850907055269I,LANDED WITHOUT DAMAGE AFTER ATTEMPTING TAKEOFF WITH FLAPS DOWN AND CARBURETOR HEAT ON. SOLO STUDENT.               ,FLAPS,PER
3094,19850902044819A,ENGINE LOST OIL PRESSURE AND QUIT.  LANDED IN SWAMP.  NO MALFUNCTIONS FOUND.  INDICATES NO OIL PRIOR TO FLIGHT.    ,SWAMP,LOC
3463,19850716038969A,IMPROPERLY SECURED CARGO DEPARTED THE HELICOPTER FROM AN OPEN CARGO DOOR STRIKING TAIL AND MAIN ROTORS.            ,OPEN,MISC
3544,19850615025709A,OVERRUN SHORT GRAVEL RUNWAY ON THE TAKEOFF RUN. NOSED OVER IN A LAKE. PILOT FAILED TO USE THROTTLE FRICTION LOCK.  ,LAKE,LOC
3666,19850812050409I,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL.                                           ,OPEN,MISC
3743,19850623027189A,"PITCHED NOSE DOWN AFTER FLAP RETRACTION DURING STOL TAKEOFF. BOUNCED, POWER REDUCED STRUCK GROUND. CONTROL LOCK ON.",PITCHED,PER
3804,19850826041329A,LOW POWER ON TAKEOFF. CONTINUED LOSS OF POWER DURING 180. LANDED SHORT IN BEAN FIELD. PILOT LEFT RAG IN AIR INLET. ,AIR INLET,LOC
4556,19851229063869A,OIL STREAMED OUT OF ENGINE AFTER TAKEOFF. OTHER AIRCRAFT ON RUNWAY. LANDED GEAR UP OFF AIRPORT. OIL DIPSTICK LOOSE.,AIRPORT,LOC
4634,19851020075599A,"ELEVATOR TRIM SET NOSE HIGH.  UNINTENTIONAL LIFTOFF, TOUCHDOWN, VEER OFF RUNWAY SIDE. HIT TREES THEN RAN INTO DITCH",TOUCHDOWN,PER
4634,19851020075599A,"ELEVATOR TRIM SET NOSE HIGH.  UNINTENTIONAL LIFTOFF, TOUCHDOWN, VEER OFF RUNWAY SIDE. HIT TREES THEN RAN INTO DITCH",VEER,PER
5320,19850922046799A,ENGINE QUIT DURING ENTRY TO PATTERN. LANDED ON RAILROAD TRACKS. FUEL HAD FOUL ODOR AND WATER PRESENT.              ,RAILROAD,LOC
5548,19851031065809I,ENGINE RAN ROUGH IN FLIGHT AND QUIT ON ROLLOUT. FUEL FILLER CAP LAYING ON WING. NON IFR RATED PILOT FILED IFR.     ,IFR,ORG
5569,19850929048249A,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.",GULF,LOC
6320,19851108057759A,PRECAUTIONARY LANDING WITH GEAR IN TRANSIT. HEADSET WIRING BECAME ENTANGLED IN ROTATING EMERGENCY GEAR HANDLE.     ,TRANSIT,LOC
6999,19860418027659I,TOP SECTION OF ENGINE COWL POPPED UP AND FLUTTERED ON TAKEOFF. STRUCK POWERLINES WHILE RETURNING TO AIRPORT.       ,AIRPORT,LOC
7483,19860408017139I,REAR CARGO DOOR CAME OPEN IN FLIGHT. PRECAUTIONARY LANDING MADE. NO MALFUNCTIONS FOUND. LATCH NOT ENGAGED.         ,OPEN,MISC
7878,19860427042939A,"DURING TAKEOFF, THE CANOPY BLEW OPEN. CUT AWAY FROM THE TOWPLANE AT 10 FEET AGL. GLIDER THEN NOSED INTO THE RUNWAY.",BLEW OPEN,MISC
8095,19860327018859I,LEFT INBOARD UPPER SECTION OF ENGINE COWLING SEPARATED AIRCRAFT AT CRUISE.                                         ,CRUISE,LOC
8281,19860712032489A,PILOT ATTEMPTED A GO AROUND WITH FULL FLAPS. AIRCRAFT LANDED ON DIRT ROAD. DENSITY ALTITUDE WAS A FACTOR.          ,DIRT ROAD,LOC
8303,19860804037289A,HELICOPTER IMPACTED GROUND AFTER SLING CAUGHT SKID DURING LIFTOFF. HAD DETACHED SLING BUT FAILED TO CLEAR SKIDS.   ,SLING,PER
8520,19860728046489I,PILOT WAS TRYING TO CLOSE DOOR WHEN AIRCRAFT DESCENDED AND STRUCK A POWERLINE. MADE OFF AIRPORT LANDING.           ,POWERLINE,PER
8770,19860801062349I,DOOR POPPED OPEN DURING CLIMB. PILOT RETURNED TO AIRPORT TO CLOSE DOOR. IFR FLIGHT PLAN NOT CLOSED.                ,OPEN,MISC
8770,19860801062349I,DOOR POPPED OPEN DURING CLIMB. PILOT RETURNED TO AIRPORT TO CLOSE DOOR. IFR FLIGHT PLAN NOT CLOSED.                ,IFR,ORG
8949,19860620043809I,PIC FAILED TO SECURE CANOPY BEFORE TAKEOFF. CANOPY SEPARATED ON DOWNWIND LEG AND FELL TO THE GROUND.               ,PIC,ORG
9186,19860702029869A,PILOT REDUCED POWER DURING TAKEOFF TO SECURE AN OPEN DOOR. AIRCRAFT STRUCK A FENCE AT THE END OF THE TAKEOFF AREA. ,OPEN,MISC
9186,19860702029869A,PILOT REDUCED POWER DURING TAKEOFF TO SECURE AN OPEN DOOR. AIRCRAFT STRUCK A FENCE AT THE END OF THE TAKEOFF AREA. ,TAKEOFF AREA,LOC
9198,19860602052379I,FLIGHT DIVERTED DUE TO STRAP WITH BUCKLE HANGING OUT OF GALLEY DOOR.                                               ,BUCKLE,PER
9483,19860720058829I,REQUESTED IFR DESCENT THROUGH UNFORECAST WEATHER TO VFR.AIRCRAFT NOT IFR CERTIFIED.NO STATIC OR ALTIMETER CHECK.   ,IFR,PER
9622,19860625027739A,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,AILERON,PER
10084,19860514022339I,RADIO FAILURE DUE TO DEAD BATTERY. SUSPECT PILOT INADVERTENTLY TURNED OFF ALTERNATOR AT CRUISE.                    ,CRUISE,LOC
10830,19860923078739I,DOOR CAME OPEN ON TAKEOFF ROLL. PILOT ABORTED BUT RAN OFF RUNWAY INTO A FENCE. TAKEOFF WAS MADE DOWNWIND.          ,OPEN,MISC
10858,19860811038649A,UPPER CABIN DOOR UNLOCKED ON CLIMBOUT RETURNED. WENT AROUND DUE TRAFFIC. DOWNDRAFT. HIT WIRES. SHEARED OFF A WING. ,SHEARED,PER
11054,19861114070459I,"LANDED AT AIR FORCE BASE BY MISTAKE, LORAN INDICATED DESTINATION WAS REACHED.                                      ",LORAN,PER
11102,19861129077679I,"ATTEMPTED FORCED LANDING AFTER VIBRATION, LANDED SHORT AND STRUCK FENCE. AILERON QUICK ACTION FITTING DISCONNECTED.",AILERON,PER
11594,19861005052929I,NEW CREW ATTEMPTED A START ON PLACARDED APU. SMOKE FROM APU EXHAUST.DISCHARGED EXTINGUISHER AND EVACUATED AIRCRAFT.,APU,ORG
12465,19870126000969A,THE ENGINES FAILED WHEN FUEL TANKS WERE SWITCHED. THE PILOT WAS AWARE OF THE PROBLEM. AIRCRAFT WAS DITCHED IN OCEAN,OCEAN,LOC
13013,19870331007889A,CABIN DOOR OPENED ON LIFTOFF. PILOT ELECTED TO ABORT BUT LANDED BEFORE THE GEAR LOCKED DOWN. CAN FLY WITH OPEN DOOR,OPEN,MISC
13466,19870305005389A,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT IMPACTED THE FROZEN LAKE. PILOT SUSPECTS INADEQUATE PREHEATING.      ,FROZEN LAKE,LOC
13690,19870217011229I,AFT BAGGAGE DOOR CAME OPEN AT ROTATION. RETURNED AND SECURED DOOR. COPILOT VISUALLY CHECKED DOOR BEFORE TAKEOFF.   ,OPEN,MISC
13865,19870224017669I,RADIOS BECAME INOPERATIVE EN ROUTE. AIRCRAFT RETURNED TO DEPARTURE CITY. FOUND CIRCUIT BREAKER OPEN. CAUSE UNKNOWN.,OPEN,MISC
13884,19870401039749I,FRONT BAGGAGE DOOR CAME OPEN. A SUITCASE FLEW OUT AND BENT THE RIGHT PROPELLER.  PILOT DITCHED AIRCRAFT IN OCEAN.  ,OPEN,MISC
14119,19870526038729A,FAILED TO ADVANCE RPM LEVERS FOR TAKEOFF. PIC NOTED POOR PERFORMANCE AND ABORTED. RAN OFF END OF RUNWAY AND CRASHED,PIC,ORG
14188,19870618066619I,CABIN DOOR CAME OPEN DURING CLIMB AFTER WIND NOISE WAS HEARD. RETURNED AND SHUT THE DOOR.                          ,OPEN,MISC
14371,19870518072579I,ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR WAS FOUND TO BE OPEN. GROUND CREW FAILED TO SECURE THE DOOR.                ,BE OPEN,MISC
14461,19870427011679A,"THE DOOR CAME OPEN ON TAKEOFF. WHILE ATTEMPTING TO LAND, AIRCRAFT HIT TERRAIN. PILOT FAILED TO PROPERLY LATCH DOOR.",OPEN,MISC
14655,19870624041889I,NOSE CARGO COMPARTMENT DOOR CAME OPEN ON TAKEOFF ROLL.  A PACKAGE STRUCK THE PROPELLER DAMAGING 3 BLADES.          ,OPEN,MISC
14655,19870624041889I,NOSE CARGO COMPARTMENT DOOR CAME OPEN ON TAKEOFF ROLL.  A PACKAGE STRUCK THE PROPELLER DAMAGING 3 BLADES.          ,BLADES,ORG
14852,19870621062679A,PILOT APPLIED 30 DEGREES OF FLAPS TO LIFT OFF SHORT RUNWAY. FLAPS WERE RETRACTED AND AIRCRAFT MUSHED INTO A SWAMP. ,SWAMP,ORG
14911,19870606018859A,UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG. ,MAG,ORG
15058,19870430022259I,THE AIRCRAFT WOULD NOT PRESSURIZE AND THE AIRCRAFT RETURNED TO AIRPORT.  CARGO DOOR UNLATCHED.  WARNING LIGHT INOP.,AIRPORT,LOC
15341,19870623069389I,APU CAUGHT FIRE DURING START. APU PLACARDED EXCEPT FOR START SWITCH. APU WAS INOPERATIVE DEFERRED IN LOGS.         ,APU,ORG
15737,19870701064169I,THE GEAR RETRACTED ON TAKEOFF ROLL. SELECTOR WAS IN THE UP POSITION. BRF OUT OF DATE.                              ,BRF,ORG
15772,19870507025679I,"OVERSHOT NIGHT LANDING, VEERED OFF RUNWAY TO AVOID A FENCE. OVER ONE HALF OF RUNWAY LIGHTS INOPERATIVE.            ",VEERED,PER
15842,19870922059019A,LEFT ON OVER WATER FLIGHT WITH FUEL PUMP INOPERATIVE AND USING THE ELECTRIC AUX PUMP WHICH FAILED. DITCHED IN OCEAN,OCEAN,LOC
16771,19870926079129A,OVERHEATED ENGINE. PRECAUTIONARY LANDING ON DIRT ROAD. BOUNCED. HIT A CATTLE GUARD AND GATE. OIL DIPSTICK MISSING. ,DIRT ROAD,LOC
16793,19870911051849A,CREW DOOR CAME OPEN IN FLIGHT AS PILOT TRIED TO SECURE IT. THE FORCE OF AIR BROKE PILOTS ARM AND DAMAGED FUSELAGE. ,OPEN,MISC
16900,19871005060199A,HAD TO USE BOTH HANDS ON BALLOON VENT TO HOLD IT OPEN ON LANDING THEREFORE UNABLE TO CONTROL BURNER.BURNED ENVELOPE,OPEN,MISC
17148,19871024060409A,REPORTED A DOOR CAME OPEN AFTER TAKEOFF. MADE TIGHT CIRCLE TO LAND ON ANOTHER RUNWAY. HIT A TREE AND CRASHED.      ,OPEN,MISC
17187,19871015063099I,PILOT TOOK OFF WITH THE TOWBAR ATTACHED TO NOSE GEAR. RETURNED WHEN GEAR WOULD NOT RETRACT FULLY.                  ,TOWBAR,PER
17473,19870910061919I,TAILWHEEL WAS NOT LOCKED FOR LANDING. AIRCRAFT GROUND LOOPED. PILOT WAS UNFAMILIAR WITH LOCKING PROCEDURE.         ,TAILWHEEL,PER
17525,19871011071849I,ABORTED TAKEOFF WHEN THE DOOR CAME OPEN. PILOT MISJUDGED THE DISTANCE TO THE RUNWAY END. RAN OFF THE END.          ,OPEN,MISC
17950,19880221033719A,ENGINE QUIT ON TAKEOFF. CRASH LANDED OFF END OF RUNWAY. PILOT ACCIDENTALLY HIT KILLSWITCH PLACED CLOSE TO THE YOKE.,KILLSWITCH,PER
18167,19880120019019I,TAXIING AT HIGH STEEP PILOT VEERED OFF TAXIWAY INTO THE GRASS. BECAME STUCK IN THE MUD. BLAMED SEAT SLIPPED BACK.  ,TAXIWAY,PER
18561,19880203043929I,RIGHT ENGINE COWLING LOOSE. DIVERTED TO PORTLAND.SECURED COWLING LOCKS AND DEPARTED.                               ,PORTLAND.SECURED,PER
18825,19880120000999A,PICKED UP TO A HOVER WHEN HELICOPTER PITCHED UP. LOST CONTROL AND CRASHED. ICED CONTROL SERVOS. AD NOT COMPLIED.   ,AD,ORG
18995,19880311014089I,LEFT ENGINE FLAME OUT. RETURNED TO AIRPORT. FOUND OIL FILL DIPSTICK PROTRUDING FROM FILLER NECK. ENGINE OUT OF OIL.,AIRPORT,LOC
19227,19871212080219I,CRASH LANDED ON AIRPORT. ACCIDENT CAUSED FROM A HOLE IN RUNWAY.                                                    ,AIRPORT,LOC
19272,19880213002489A,LOST DIRECTIONAL CONTROL ON TAKEOFF. VEERED OFF THE RUNWAY. STUDENT USED NOSEWHEEL STEERING. CFI FAILED TO ADVISE. ,CFI,ORG
19373,19880221003319A,PARTIAL POWER LOSS ON CLIMBOUT. DITCHED IN A CREEK. FOUND WATER IN FUEL.                                           ,CREEK,LOC
19429,19871211075169A,ROUGH ENGINE ON CLIMBOUT. LANDED ON CITY STREET. SPARK PLUGS OUT OF TOLERENCE. FOUND PRIMER UNLOCKED.              ,CITY STREET,LOC
19433,19880131057869I,"DURING PREFLIGHT,LEFT AILERON LOCK DANGLING BY BUNGEE CORD FROM WING. FLEW TO KENT COUNTY RUNWAY WITH LOCK DANGLING",BUNGEE,PER
19433,19880131057869I,"DURING PREFLIGHT,LEFT AILERON LOCK DANGLING BY BUNGEE CORD FROM WING. FLEW TO KENT COUNTY RUNWAY WITH LOCK DANGLING",KENT COUNTY,LOC
19656,19880607045909I,BOTTOM HALF OF AIRSTAIR DOOR OPENED IN FLIGHT. DIVERTED TO NEAREST AIRPORT. NO DETAILS GIVEN IN REPORT.            ,NEAREST AIRPORT,LOC
19695,19880324019949I,ICING PROBLEM. ENGINE QUIT AT CRUISE. RESTARTED. ONLY RAN AT IDLE. LANDED ON DIRT ROAD. WAS USING RAM AIR.         ,DIRT ROAD,LOC
19862,19880623040369I,"ENGINE OVERHEATED ON CLIMBOUT. LANDED ON A HIGHWAY. HAD FORGOT TO REMOVE COWL COVERS.TOOK OFF, RETURNED TO AIRPORT.",AIRPORT,LOC
20073,19880530054189I,UNABLE TO ACCELERATE NORMALLY. ABORTED TAKEOFF. STOPPED IN OVERRUN AREA. PARKING BRAKE NOT FULLY OFF.              ,OVERRUN AREA,LOC
20224,19880412038769I,FLIGHT DEPARTED PITTSBURGH WITHOUT BEING FUELED. RETURNED. AIRCRAFT WAS FUELED AND THEN DEPARTED AGAIN.            ,PITTSBURGH,LOC
20973,19880506034719I,TOOK OFF WITH AILERON GUST LOCK ENGAGED. ABORTED AND MADE A HARD LANDING.                                          ,AILERON,PER
21193,19880512015169A,STUDENT PILOT CRASHED ON CLIMBOUT WHEN ENGINE QUIT. STALLED AND CRASHED IN A FIELD. HEAT WAS ON AND FLAPS WERE DOWN,CLIMBOUT,PER
22128,19880913062619I,"SHORTLY AFTER ROTATION, FORWARD BAGGAGE DOOR BLEW OPEN AND FELL OFF. CONTINUED FLIGHT IN NON-AIRWORTHY AIRCRAFT.   ",OPEN,MISC
22358,19880914038569A,RIGHT COWL PANEL OPENED ON TAKEOFF CAUSED DRAG AND LOSS OF LIFT. LANDED OFF AIRPORT. IMPACT BENT THE WING SPAR.    ,AIRPORT,LOC
23282,19880630042289I,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,PIC REPORTED,ORG
23282,19880630042289I,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,OPEN,MISC
23359,19890119007029I,TOP HALF OF DOOR OPENED DURING TAKEOFF. PROCEEDED TO KEENE. LANDED SAFELY. CHECKED DOOR AND RETURNED.              ,KEENE,PER
23590,19881222071639I,LIGHT TO HEAVY FREEZING RAIN IN AREA. AIRCRAFT STALLED BUT RECOVERED ON INITIAL APPROACH. AIRFRAME DEICE NOT ON.   ,AREA,LOC
23742,19881006062739I,UNABLE TO PRESSURIZE CABIN AFTER TAKEOFF. RETURNED. R-1 DOOR WAS OPEN. RECYCLED DOOR AND RESUMED FLIGHT.           ,OPEN,MISC
24304,19880930042399A,"ERRATIC FLIGHT ON CLIMBOUT. LOST CONTROL TURNING, DIVED INTO GROUND. IMPROPERLY LOCKED UPPER DOOR SECTION CAME OPEN",OPEN,MISC
24329,19881020064459I,PRECAUTIONARY RETURN TO AIRPORT TO CLOSE FUEL CAP. DEPARTED AGAIN. DID NOT CONTACT ATS ON EITHER TAKEOFF.          ,DEPARTED AGAIN,ORG
24983,19881130064879I,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,SUMP,ORG
25125,19881006044709A,CANOPY CAME OPEN ON TAKEOFF. PILOTS GLASSES BLEW OFF AND HE LOST CONTROL TRYING TO CLOSE CANOPY AND CRASHED.       ,OPEN,MISC
25852,19890212002089A,"SETTLED TO RUNWAY, BOUNCED TWICE USING UP RUNWAY. BEGAN GO AROUND. IMPACTED ON TURNOUT NOSE DOWN.                  ",BOUNCED,PER
26525,19890221013499I,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,BURLINGTON,LOC
27210,19890715028739A,CANOPY CAME OPEN ON TOW. ROPE BROKE FROM DRAG. PILOT MADE 180 AND LANDED HARD ON SAME RUNWAY. NO LATCH DEFECTS.    ,OPEN,MISC
27506,19890723024549A,REPORTED LOOSING POWER EN ROUTE. PANICED. CRASHED INTO POND. FOUND FEUEL CAP OFF. SIPHONED FUEL.                   ,PANICED,ORG
28486,19890804027359A,ON TEST FLIGHT UNABLE TO UNFEATHER LEFT ENGINE THAT HAS HYDRAULIC PUMP. LACKED KNOWLEDGE OF ALTERNATE PROCEDURES.  ,UNFEATHER,PER
28663,19890626017559A,DOOR CAME OPEN ON CLIMBOUT. TRIED TO CLOSE IT CIRCLING TO LAND TOO LOW DRAGGED A WING CARTWHEELED.                 ,OPEN,MISC
28917,19890618015879A,ENGINE QUIT ON DOWNWIND AFTER TAKEOFF. PILOT MAY HAVE BUMPED UNGUARDED MAGNETO SWITCHS TO OFF. FAILED TO RESET.    ,MAGNETO,PER
29562,19890826059819I,DOOR OPENED EN ROUTE. UNABLE TO COMMUNICATE WITH TOWER. DISRUPTED TRAFFIC. LANDED SAFELY.                          ,TOWER,ORG
29605,19891024042499A,ON TAKEOFF FIRE EXPLOSION RIGHT WING WHEN STROBES TURNED ON. HISTORY WING FUEL LEAK. AD ON SAME NOT COMPLIED.      ,STROBES,PER
29972,19891029043399A,"TOOK OFF WITH FULL FLAPS, WALLOWED AND CLIMBED NOSE HIGH AT SLOW SPEED UNTIL A STALL AND CRASH.                    ",WALLOWED,PER
30379,19890831033149A,NO FUEL AT REPAIR AIRPORT. GAUGES SHOWED RIGHT TANK EMPTY LEFT 20 GALLONS. DEPARTED. ENGINE QUIT. DITCHED OFF SHORE,DEPARTED,ORG
30813,19891128047319A,"TOOK OFF WITH CARGO LINE ATTACHED. LINE STRUCK TRAILS, REBOUNDED AND FOULED ROTOR BLADES. CRASHED IN FIELD.        ",FOULED,PER
30951,19891227064729A,"PRACTICE ICING TAKEOFFS AND LANDINGS,CONTROLLER INSTRUCTED GO AROUND.ENGINE QUIT,LANDED IN SNOW,FLIPPED OVER.      ",AROUND.ENGINE,PER
31007,19891227064179I,TOWER ADVISED PILOT FUEL VENTING FROM TANK AFTER DEPARTURE. RETURNED. SPRING LOADED FUEL CAP HAD POPPED OPEN.      ,OPEN,MISC
338,19900203028129I,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,UNHOOKED,ORG
500,19900121000809A,LOST POWER ON CLIMBOUT. TURNING BACK AND LANDING AT AIRPORT STRUCK POLES. FOUND WATER IN FUEL.                     ,AIRPORT,LOC
829,19900214002219A,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,CFI,ORG
829,19900214002219A,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,MARSH,LOC
